query,song_id
Give me upbeat tracks in the key of F with high acousticness like this one.,6qA9kMQq2jnNOiMonN8Lax
I'm looking for songs with medium energy and medium liveness from artists with low popularity.,6qA9kMQq2jnNOiMonN8Lax
Any soft rock ballads from the 80s in major key and high loudness?,6qA9kMQq2jnNOiMonN8Lax
Find me more songs with very low danceability and low valence like this one.,6qA9kMQq2jnNOiMonN8Lax
Can you recommend more high-energy songs from the early 80s?,6HhVHZTzhjvS5erfCm4roh
Give me some mellow tracks in a minor key like this one.,6HhVHZTzhjvS5erfCm4roh
"I'm in the mood for some popular album rock from the 80s, can you suggest something similar?",6HhVHZTzhjvS5erfCm4roh
I want more songs with high acousticness and instrumentalness like this one.,6HhVHZTzhjvS5erfCm4roh
Do you have any upbeat tracks with a low tempo and high danceability?,6HhVHZTzhjvS5erfCm4roh
Can you recommend more energetic rock songs like this one?,7btwmzYKStDASnnx0vubga
"I'm in the mood for some high-energy tracks from the early 80s, similar to this one.",7btwmzYKStDASnnx0vubga
Give me some popular rock songs with a positive vibe like this.,7btwmzYKStDASnnx0vubga
Do you have any fast-paced rock tracks in a major key like this one?,7btwmzYKStDASnnx0vubga
"I'm looking for upbeat rock songs with a low acoustic feel, similar to this track.",7btwmzYKStDASnnx0vubga
Can you recommend some mellow rock tracks similar to 'Shadows Of The Night'?,6pwQEpLOlwclrsjgEOHEp0
Give me more upbeat songs from the early 80s with high popularity like this one.,6pwQEpLOlwclrsjgEOHEp0
I'm looking for rock songs in a major key with high acousticness and a live feel.,6pwQEpLOlwclrsjgEOHEp0
Recommend me some medium tempo rock tracks with a low energy level and a low valence.,6pwQEpLOlwclrsjgEOHEp0
Do you have any popular album rock songs from the 80s that are clean (non-explicit) and have low speechiness?,6pwQEpLOlwclrsjgEOHEp0
"Can you recommend more soft, acoustic rock songs like Psychobabble?",1n3CDGhOHLq0ov22xLtDn4
"I'm in the mood for upbeat tracks with a high feel-good factor, similar to Psychobabble.",1n3CDGhOHLq0ov22xLtDn4
"Give me more laid-back rock songs with a mellow vibe, please.",1n3CDGhOHLq0ov22xLtDn4
Any instrumental rock tracks that are serene and calming like Psychobabble?,1n3CDGhOHLq0ov22xLtDn4
"I'm looking for rock songs with a positive and uplifting mood, but not too energetic like Psychobabble.",1n3CDGhOHLq0ov22xLtDn4
Can you recommend more soft rock tracks from the early 80s with a minor key and very high danceability?,0qnfAVtzFPY0pOGYpTkZeY
Give me some popular songs in the key of A that are not explicit and have very low energy and very high valence.,0qnfAVtzFPY0pOGYpTkZeY
I'm looking for medium-tempo solo tracks with low speechiness and very low instrumentalness similar to this one.,0qnfAVtzFPY0pOGYpTkZeY
"Find me more songs with medium acousticness, very low liveness, and very low loudness like 'I Gotta Try'.",0qnfAVtzFPY0pOGYpTkZeY
Recommend some non-explicit soft rock songs with very high valence and very low energy.,0qnfAVtzFPY0pOGYpTkZeY
Can you recommend more soft rock songs like 'Muscles' by Diana Ross?,63EaQ5loAR77RnoIpS33Xq
I'm looking for mellow tracks from the early 80s with high danceability.,63EaQ5loAR77RnoIpS33Xq
"Give me some low-energy, high-speechiness songs in the key of G.",63EaQ5loAR77RnoIpS33Xq
Do you have any acoustic tracks with very high liveness and low valence?,63EaQ5loAR77RnoIpS33Xq
Find me some popular soft rock songs with a similar tempo to 'Muscles'.,63EaQ5loAR77RnoIpS33Xq
Can you recommend some mellow rock songs from the early 80s like 'Be My Lady'?,1CSXrsLDRvo4fC9jA26ajt
I'm in the mood for some more high-energy rock tracks in a minor key like 'Be My Lady',1CSXrsLDRvo4fC9jA26ajt
Give me some lesser-known rock songs with high acousticness and high liveness similar to 'Be My Lady',1CSXrsLDRvo4fC9jA26ajt
Do you have any rock songs from the early 80s with a medium tempo and high loudness similar to 'Be My Lady'?,1CSXrsLDRvo4fC9jA26ajt
"I want to hear more rock songs with a medium valence and low energy, like 'Be My Lady'",1CSXrsLDRvo4fC9jA26ajt
Can you recommend more upbeat rock songs like this one?,1BUTAQyk9QsdvRDghyMTC9
I'm looking for rock songs with high energy and positive vibes like this one. Any suggestions?,1BUTAQyk9QsdvRDghyMTC9
Give me rock tracks in the key of G that are perfect for getting pumped up.,1BUTAQyk9QsdvRDghyMTC9
Do you have any recommendations for rock songs with high tempo and high energy levels?,1BUTAQyk9QsdvRDghyMTC9
I'm in the mood for rock songs that are energetic and have a high valence. Can you recommend some?,1BUTAQyk9QsdvRDghyMTC9
Can you recommend more upbeat rock songs with a high energy level like this one?,3Wuuyv70sQWtdH31mfpnFS
I'm in the mood for some feel-good rock tunes with a lively tempo similar to this track.,3Wuuyv70sQWtdH31mfpnFS
Give me some rock songs in a minor key that are danceable and have a high valence.,3Wuuyv70sQWtdH31mfpnFS
How about some lesser-known rock tracks with a party vibe and high energy like this one?,3Wuuyv70sQWtdH31mfpnFS
I want to discover more rock songs with a high level of liveliness and a minor key like this one.,3Wuuyv70sQWtdH31mfpnFS
Can you recommend more high-energy rock songs from around the early 80s?,3LqvmDtXWXjF7fg8mh8iZh
I'm in the mood for upbeat tracks in a minor key like this one.,3LqvmDtXWXjF7fg8mh8iZh
Give me some popular album rock songs with high valence.,3LqvmDtXWXjF7fg8mh8iZh
Do you have any medium-tempo rock tracks that are not too acoustic?,3LqvmDtXWXjF7fg8mh8iZh
I'm looking for more solo artists with very high popularity like Billy Joel.,3LqvmDtXWXjF7fg8mh8iZh
Do you have any upbeat folk rock tracks from the early 80s?,7aQQEpqjYvWCpFmFfMytDg
Can you recommend more solo songs with a high instrumental presence and very low danceability?,7aQQEpqjYvWCpFmFfMytDg
"I'm looking for medium-energy songs in a major key like G, any suggestions?",7aQQEpqjYvWCpFmFfMytDg
Could you suggest some songs with very high liveness but very low loudness?,7aQQEpqjYvWCpFmFfMytDg
Give me more tracks with a medium valence and a tempo as fast as this one,7aQQEpqjYvWCpFmFfMytDg
Can you recommend more blues-rock tracks similar to Santana's 'Nowhere to Run'?,18hEUtGndAT0vzSTHCKFt4
I'm in the mood for some high tempo songs in a minor key like 'Nowhere to Run'. Got any recommendations?,18hEUtGndAT0vzSTHCKFt4
"Give me some low-energy, high-liveness blues-rock tracks from the early 80s.",18hEUtGndAT0vzSTHCKFt4
Any popular blues-rock artists from the 80s with very low explicit content like Santana?,18hEUtGndAT0vzSTHCKFt4
Suggest some instrumental blues-rock songs with a medium valence and very low acousticness similar to 'Nowhere to Run'.,18hEUtGndAT0vzSTHCKFt4
"Can you recommend more folk rock tracks with very high acousticness, but a bit higher energy than 'Heartlight'?",7EB3HAKyArV5ZweYc7gWsU
Give me some songs from the late 90s with a similar mood to 'Heartlight' but in a different key than D#.,7EB3HAKyArV5ZweYc7gWsU
"I'm in the mood for low tempo, low energy songs like 'Heartlight'—any recommendations?",7EB3HAKyArV5ZweYc7gWsU
What are some other popular solo folk rock tracks with very low loudness and valence similar to 'Heartlight'?,7EB3HAKyArV5ZweYc7gWsU
"Find me some mellow, non-explicit folk rock songs from the mid-90s, like 'Heartlight' but with a bit more instrumentalness.",7EB3HAKyArV5ZweYc7gWsU
I'm in the mood for something smooth and laid-back like 'Cross My Heart'. Can you recommend similar yacht rock tracks?,1DxX1D2pug5lSaf5XXjwuq
Give me more songs with a high danceability but low energy like 'Cross My Heart'.,1DxX1D2pug5lSaf5XXjwuq
Find me upbeat tracks in a minor key like 'Cross My Heart'.,1DxX1D2pug5lSaf5XXjwuq
I want to explore more solo instrumental songs with a very high valence.,1DxX1D2pug5lSaf5XXjwuq
Recommend songs in the key of B with a medium tempo and very low loudness like 'Cross My Heart'.,1DxX1D2pug5lSaf5XXjwuq
Can you recommend more soft rock tracks with a very high danceability?,19snCJbpdLcEnHXcuLrb5c
I'm looking for solo songs in the key of C with a medium energy level.,19snCJbpdLcEnHXcuLrb5c
Give me songs with high instrumentalness and very low liveness.,19snCJbpdLcEnHXcuLrb5c
Do you have any tracks with a very low tempo and high speechiness?,19snCJbpdLcEnHXcuLrb5c
Can you suggest more songs with a medium valence and low loudness?,19snCJbpdLcEnHXcuLrb5c
Can you suggest more mellow tracks like Southern Cross for relaxing evenings?,4k1YrSM0KCb5LepafCrW5K
I'm looking for upbeat songs similar to Southern Cross with high danceability.,4k1YrSM0KCb5LepafCrW5K
Give me more acoustic rock tracks in the key of D with a mellow mood.,4k1YrSM0KCb5LepafCrW5K
Recommend some live performances with low energy like Southern Cross.,4k1YrSM0KCb5LepafCrW5K
Do you have any popular album rock songs from the mid-2000s similar to Southern Cross?,4k1YrSM0KCb5LepafCrW5K
Can you recommend some acoustic rock songs with high energy and a minor key?,67Xft0VujlGS6i1l92bCem
I'm looking for solo album rock tracks with very high danceability and very low loudness.,67Xft0VujlGS6i1l92bCem
Give me more songs like this with high instrumentalness and high liveness.,67Xft0VujlGS6i1l92bCem
Do you have any rock songs in a high tempo with very low speechiness and medium valence?,67Xft0VujlGS6i1l92bCem
I want to hear more low-popularity artist tracks that are not explicit and have a very high danceability.,67Xft0VujlGS6i1l92bCem
Can you recommend more upbeat songs like 'Destination Unknown'?,0QyMDyosGai50pjaFbC1NO
I'm in the mood for some high-energy tracks in a major key. Any suggestions?,0QyMDyosGai50pjaFbC1NO
Give me some album rock songs from artists with low popularity levels.,0QyMDyosGai50pjaFbC1NO
Do you have any solo tracks with high danceability and low energy?,0QyMDyosGai50pjaFbC1NO
"I'm looking for songs with high speechiness and low valence, similar to 'Destination Unknown'.",0QyMDyosGai50pjaFbC1NO
Can you recommend more chill songs like this for a relaxing evening?,3UAbTey1XDtdb9EKQq1lXf
I'm in the mood for something in the same genre as this track but with higher energy levels.,3UAbTey1XDtdb9EKQq1lXf
Give me some popular soft rock songs from the early 80s.,3UAbTey1XDtdb9EKQq1lXf
Find me more love songs in a major key with a similar tempo.,3UAbTey1XDtdb9EKQq1lXf
Any upbeat solo tracks with a lot of instrumentation like this one?,3UAbTey1XDtdb9EKQq1lXf
Can you recommend more solo tracks with a similar mellow vibe like 'Jack & Diane'?,43btz2xjMKpcmjkuRsvxyg
Give me some popular album rock songs with a low tempo and high danceability.,43btz2xjMKpcmjkuRsvxyg
I'm looking for energetic tracks in the key of A major from the same era as John Mellencamp.,43btz2xjMKpcmjkuRsvxyg
Suggest some upbeat songs with low energy and medium speechiness.,43btz2xjMKpcmjkuRsvxyg
"Find me some non-explicit, medium-popularity album rock tracks with a medium valence.",43btz2xjMKpcmjkuRsvxyg
Can you recommend more mellow songs similar to Eye In The Sky?,39qYD4J4BKvZMQgxfXl5bv
"Give me upbeat, high-energy tracks in a major key like Eye In The Sky",39qYD4J4BKvZMQgxfXl5bv
I'm looking for more songs with high danceability and low energy levels,39qYD4J4BKvZMQgxfXl5bv
Recommend some popular album rock songs from artists with low popularity like The Alan Parsons Project,39qYD4J4BKvZMQgxfXl5bv
Find me instrumental tracks with a medium tempo and very high acousticness,39qYD4J4BKvZMQgxfXl5bv
Can you recommend more country rock songs with a mellow vibe like this one?,2iJ389BSoL3MlYzVO17qY0
I'm looking for upbeat tracks in the key of D from artists with low popularity.,2iJ389BSoL3MlYzVO17qY0
Give me more high-energy country rock songs with a major mode.,2iJ389BSoL3MlYzVO17qY0
I want to discover more solo songs with very high danceability and very low liveness.,2iJ389BSoL3MlYzVO17qY0
Find me country rock tracks with a very high valence and medium tempo like 'Get Closer'.,2iJ389BSoL3MlYzVO17qY0
"Can you recommend more upbeat, acoustic rock songs like 'You Can Do Magic' by America?",5dXED6MP1v1qghkaniirb1
"I'm in the mood for some high-energy, minor-key tracks from the early 80s. Any suggestions?",5dXED6MP1v1qghkaniirb1
"Give me some popular, high-tempo songs in E minor with a very high danceability.",5dXED6MP1v1qghkaniirb1
"Do you have any mellow, low-energy tunes with very high valence similar to 'You Can Do Magic'?",5dXED6MP1v1qghkaniirb1
"I'm looking for more medium-popularity, non-explicit solo songs with very high liveness and a high tempo.",5dXED6MP1v1qghkaniirb1
Can you recommend more soft rock songs from the early 80s with a very high danceability?,5GvWrvLIqoHroq7YvO260M
I'm looking for mellow tracks in the key of E with very high valence and no explicit content.,5GvWrvLIqoHroq7YvO260M
Give me songs similar to Michael McDonald's style in 1982 but with higher energy levels.,5GvWrvLIqoHroq7YvO260M
Find me popular soft rock tracks with a minor mode and very low tempo.,5GvWrvLIqoHroq7YvO260M
Suggest some solo artists with low popularity but very high acousticness and valence.,5GvWrvLIqoHroq7YvO260M
Can you suggest more mellow songs from the early 80s?,4uvARnZIajUDXWXPifhK3B
Give me upbeat tracks with high energy levels in a major key like G.,4uvARnZIajUDXWXPifhK3B
I'm in the mood for some popular album rock songs that are not explicit.,4uvARnZIajUDXWXPifhK3B
What are some solo songs with high acousticness and instrumentalness?,4uvARnZIajUDXWXPifhK3B
Find me some live performances with low valence and tempo.,4uvARnZIajUDXWXPifhK3B
Can you recommend more soft rock songs from the late 80s with a high acousticness?,2bzJjECwYBuzIMm8Ht2Irh
Give me some mellow tracks in the key of E that are very low in energy and tempo,2bzJjECwYBuzIMm8Ht2Irh
I'm looking for solo songs with very low popularity by artists similar to Juice Newton,2bzJjECwYBuzIMm8Ht2Irh
Do you have any high-energy tracks in major key with high liveness and very low valence?,2bzJjECwYBuzIMm8Ht2Irh
Recommend me some non-explicit soft rock songs with very low loudness and speechiness,2bzJjECwYBuzIMm8Ht2Irh
Can you recommend more high-energy rock songs from the early 80s like this one?,2l1AraumK6y3VUwi8Bw7iJ
"I'm in the mood for upbeat rock tracks in a major key with high instrumental elements, similar to this one.",2l1AraumK6y3VUwi8Bw7iJ
"Give me some medium-popular rock songs with very high positivity and fast tempo, like 'New World Man'.",2l1AraumK6y3VUwi8Bw7iJ
"I want to explore more rock songs with a very high valence level and high energy, similar to this one.",2l1AraumK6y3VUwi8Bw7iJ
"Do you have any recommendations for rock songs in D major that are not too loud or live, like 'New World Man'?",2l1AraumK6y3VUwi8Bw7iJ
Can you recommend me more songs with a similar high tempo like 'Gypsy'?,19Ym5Sg0YyOCa6ao21bdoG
"I'm in the mood for something with very low energy and high instrumentalness, any suggestions?",19Ym5Sg0YyOCa6ao21bdoG
Give me tracks from the late 80s with very high popularity that are mellow and in a major key.,19Ym5Sg0YyOCa6ao21bdoG
Do you have any recommendations for very high valence songs that are not explicit?,19Ym5Sg0YyOCa6ao21bdoG
I'm looking for more album rock songs like 'Gypsy' that have a very low loudness,19Ym5Sg0YyOCa6ao21bdoG
Can you recommend more mellow rock songs like Athena?,16USHlesFliQfb8Av8jiaI
"I'm looking for high-energy rock tracks in the key of D, similar to The Who's style in the early 80s.",16USHlesFliQfb8Av8jiaI
Give me popular solo rock songs from the 80s with a low valence.,16USHlesFliQfb8Av8jiaI
"Any upbeat, medium-tempo rock songs in major key that are not too loud or explicit?",16USHlesFliQfb8Av8jiaI
